"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"ITLN1","Survived","Late","None",-0.343224304150457,0.448460578246873,FALSE
"PDGFRB","Survived","Late","None",-0.342773099534757,0.140079376087183,FALSE
"ITGAX","Survived","Late","None",0.342167027519385,0.56685604179659,FALSE
"IKZF2","Survived","Late","None",-0.341815408068125,0.499483330824836,FALSE
"CD9","Survived","Late","None",-0.340962031730815,0.516989115560885,FALSE
"JAK1","Survived","Late","None",-0.335812002605902,0.285369265351964,FALSE
"NOD1","Survived","Late","None",0.335754903219354,0.431566545334302,FALSE
"PTGER2","Survived","Late","None",0.332574344059309,0.183263535289188,FALSE
"MRC1","Survived","Late","None",0.332261278036911,0.4344472514499,FALSE
"CDKN1A","Survived","Late","None",0.332213839393355,0.592036110911186,FALSE
"HIF1A","Survived","Late","None",0.327420662288892,0.486623215768353,FALSE
"ATG16L1","Survived","Late","None",-0.326410012185155,0.430884510279896,FALSE
"KLRC2","Survived","Late","None",-0.322935591768529,0.642684213930614,FALSE
"CHIT1","Survived","Late","None",0.318967364818839,0.190212068977601,FALSE
"HDAC4","Survived","Late","None",0.315788543409123,0.311126433967916,FALSE
"IRAK4","Survived","Late","None",-0.315595193084754,0.608388130860127,FALSE
"TRAF6","Survived","Late","None",-0.31394525119407,0.405093927430677,FALSE
"BCAP31","Survived","Late","None",-0.312695845009634,0.487528632593573,FALSE
"TOLLIP","Survived","Late","None",0.309615296108959,0.8140545156049,FALSE
"IL29","Survived","Late","None",-0.307464562092125,0.584211542823521,FALSE
"DUSP4","Survived","Late","None",0.307333018872515,0.190212068977601,FALSE
"TNFSF4","Survived","Late","None",0.307150792981981,0.278810399801076,FALSE
"TLR1","Survived","Late","None",0.30577350292165,0.568572338831478,FALSE
"BID","Survived","Late","None",0.303379470733892,0.448522023915925,FALSE
"HMGN1","Survived","Late","None",0.303228251350534,0.392503955766453,FALSE
"MALT1","Survived","Late","None",-0.302698064920164,0.56685604179659,FALSE
"FLT3LG","Survived","Late","None",-0.299094031934811,0.472642060885087,FALSE
"SDHA","Survived","Late","None",-0.295053595050376,0.56685604179659,FALSE
"KIR3DL2","Survived","Late","None",0.291851478561623,0.642684213930614,FALSE
"CFI","Survived","Late","None",-0.287019385622649,0.275200415819868,FALSE
"IL6R","Survived","Late","None",-0.286745197229962,0.649727246043939,FALSE
"CDC42","Survived","Late","None",-0.285094427639731,0.671361336977391,FALSE
"STAT5B","Survived","Late","None",-0.281852681316943,0.53977132813259,FALSE
"HSPB2","Survived","Late","None",0.279661993952891,0.86100846323427,FALSE
"TNFSF14","Survived","Late","None",-0.279384046447401,0.539553415336539,FALSE
"RAF1","Survived","Late","None",-0.279160201204778,0.472642060885087,FALSE
"TNFRSF13B","Survived","Late","None",-0.278738815990382,0.272786397554407,FALSE
"GNLY","Survived","Late","None",0.276384845454096,0.753310673475957,FALSE
"MAP3K7","Survived","Late","None",-0.274586714953188,0.326295476817464,FALSE
"NFKB1","Survived","Late","None",-0.273279019951627,0.642684213930614,FALSE
"NOX1","Survived","Late","None",-0.270514484774328,0.315061272401043,FALSE
"ITGB1","Survived","Late","None",-0.268032417348605,0.642684213930614,FALSE
"PDCD1LG2","Survived","Late","None",0.267942852652337,0.642684213930614,FALSE
"PTPN6","Survived","Late","None",-0.267933708474136,0.578900889639329,FALSE
"KLRF2","Survived","Late","None",0.266760934503409,0.434191135640052,FALSE
"ARHGDIB","Survived","Late","None",-0.265944282547549,0.275200415819868,FALSE
"JUN","Survived","Late","None",-0.265928262914902,0.693554555278862,FALSE
"IL33","Survived","Late","None",0.265815553498288,0.553840343373982,FALSE
"CCRL2","Survived","Late","None",0.264631592628838,0.673884037121787,FALSE
"TGFBR2","Survived","Late","None",-0.264542786175438,0.620535511009298,FALSE
"CCL15","Survived","Late","None",0.263765157359027,0.33215748814227,FALSE
"GNB1","Survived","Late","None",-0.262238406159522,0.560724654254385,FALSE
"IFI16","Survived","Late","None",0.262044598251661,0.555712269397713,FALSE
"CCL7","Survived","Late","None",0.261252127863329,0.49964743018478,FALSE
"POLR2A","Survived","Late","None",-0.26083559531499,0.56685604179659,FALSE
"IRF4","Survived","Late","None",-0.256979845086462,0.673704079064289,FALSE
"EGR1","Survived","Late","None",-0.254455289169796,0.8140545156049,FALSE
"ITGAL","Survived","Late","None",-0.250078466808176,0.487474308115859,FALSE
"XCR1","Survived","Late","None",0.249182394016621,0.428376148942908,FALSE
"APP","Survived","Late","None",0.246702953759289,0.734227326294062,FALSE
"STAT5A","Survived","Late","None",0.236854049923819,0.642684213930614,FALSE
"IKBKG","Survived","Late","None",-0.229157302051862,0.622845689783433,FALSE
"ABCF1","Survived","Late","None",-0.228935482343935,0.727728645407228,FALSE
"TLR9","Survived","Late","None",-0.226192121649571,0.479488156908839,FALSE
"CD8A","Survived","Late","None",0.225619109619483,0.8140545156049,FALSE
"MAPK1","Survived","Late","None",-0.22454286896205,0.555712269397713,FALSE
"TNFSF13","Survived","Late","None",0.224213604557375,0.784124500911176,FALSE
"PDCD1","Survived","Late","None",0.222420869027165,0.584992064034425,FALSE
"NFIL3","Survived","Late","None",0.222395564478985,0.743745835451674,FALSE
"CCR1","Survived","Late","None",0.220857434559767,0.8140545156049,FALSE
"EOMES","Survived","Late","None",-0.218628657231219,0.761459726962933,FALSE
"CASP3","Survived","Late","None",0.21744924743945,0.642684213930614,FALSE
"NCAM1","Survived","Late","None",-0.214973062291641,0.489566636659904,FALSE
"SYK","Survived","Late","None",-0.214178945104189,0.769146820160617,FALSE
"SKI","Survived","Late","None",-0.21110609174558,0.702813503667768,FALSE
"STAT3","Survived","Late","None",0.210723204161029,0.702813503667768,FALSE
"SIRPA","Survived","Late","None",-0.208890889397997,0.8140545156049,FALSE
"PLA2G4A","Survived","Late","None",0.207506495215531,0.672036239825023,FALSE
"HMGB1","Survived","Late","None",-0.206613464092511,0.722284631160106,FALSE
"HDAC3","Survived","Late","None",0.205936940571364,0.8140545156049,FALSE
"VCAM1","Survived","Late","None",0.204901201242908,0.565278013211044,FALSE
"IL21R","Survived","Late","None",0.202814657480859,0.748382345970613,FALSE
"RAG1","Survived","Late","None",0.202188396635229,0.56685604179659,FALSE
"AICDA","Survived","Late","None",-0.202172617497522,0.57454449049608,FALSE
"CCL20","Survived","Late","None",0.200547720730509,0.642684213930614,FALSE
"MAPK14","Survived","Late","None",0.195253250403329,0.8140545156049,FALSE
"CD7","Survived","Late","None",-0.195227084280448,0.789922915833125,FALSE
"MBL2","Survived","Late","None",0.190466792801282,0.8140545156049,FALSE
"CXCL9","Survived","Late","None",0.187454465065493,0.576613183534599,FALSE
"CEACAM3","Survived","Late","None",0.184900868392471,0.68648345183912,FALSE
"JAK3","Survived","Late","None",0.184684003227435,0.773902348292353,FALSE
"TLR8","Survived","Late","None",-0.184296573108638,0.8140545156049,FALSE
"IL1RL2","Survived","Late","None",0.18415219011619,0.600898458345882,FALSE
"TRADD","Survived","Late","None",-0.181207720866279,0.86100846323427,FALSE
"IL1RAP","Survived","Late","None",0.178001680670011,0.8140545156049,FALSE
"ITGB2","Survived","Late","None",0.176593914619167,0.722284631160106,FALSE
"TP53","Survived","Late","None",-0.173621972397801,0.721280065744413,FALSE
"CASP10","Survived","Late","None",0.173502729046057,0.642684213930614,FALSE
"MARCO","Survived","Late","None",0.172164953757724,0.773902348292353,FALSE
"CTSS","Survived","Late","None",-0.169015268422829,0.758200503690338,FALSE
"NUP107","Survived","Late","None",0.168165459517066,0.707496281044904,FALSE
"FN1","Survived","Late","None",0.168106068748093,0.8639701757999,FALSE
"RAPGEF2","Survived","Late","None",0.166347456669515,0.755846203758909,FALSE
"IKZF1","Survived","Late","None",-0.165605085369906,0.677547200617688,FALSE
"TNFSF15","Survived","Late","None",0.165572653770979,0.631123076782648,FALSE
"TCF7","Survived","Late","None",-0.16505959829366,0.5112772534757,FALSE
"IL1RL1","Survived","Late","None",-0.163690377026652,0.713523365298803,FALSE
"KIR2DL4","Survived","Late","None",0.162980576689118,0.565278013211044,FALSE
"C4BPA","Survived","Late","None",0.162315545517259,0.789985658202579,FALSE
"TGFB1","Survived","Late","None",0.161161094689604,0.8140545156049,FALSE
"XCL1","Survived","Late","None",0.160461122682647,0.734227326294062,FALSE
"BCL10","Survived","Late","None",-0.159995233354568,0.786965062447922,FALSE
"PLA2G6","Survived","Late","None",0.157657511528777,0.713612365611196,FALSE
"PSMB7","Survived","Late","None",0.157160535627167,0.8140545156049,FALSE
"GTF3C1","Survived","Late","None",-0.156719154288083,0.730793155044089,FALSE
"DEFB4A","Survived","Late","None",0.154364291104348,0.8140545156049,FALSE
"MAFF","Survived","Late","None",0.153920773002139,0.671361336977391,FALSE
"TNFSF12","Survived","Late","None",-0.153264673388272,0.8140545156049,FALSE
"MAX","Survived","Late","None",-0.151768132922838,0.8140545156049,FALSE
"CD81","Survived","Late","None",0.151603775725535,0.8140545156049,FALSE
"TGFB2","Survived","Late","None",0.151109267207802,0.784124500911176,FALSE
"GRB2","Survived","Late","None",0.149718315851311,0.784124500911176,FALSE
"RELB","Survived","Late","None",0.1472066144938,0.8140545156049,FALSE
"IL2","Survived","Late","None",0.146583933677729,0.685950080537636,FALSE
"PECAM1","Survived","Late","None",0.146239919686229,0.8140545156049,FALSE
"CXCR6","Survived","Late","None",0.144935947313655,0.8140545156049,FALSE
"CXCL3","Survived","Late","None",-0.143237725268951,0.835684984781452,FALSE
"CFB","Survived","Late","None",0.143121494095322,0.722284631160106,FALSE
"TNFRSF14","Survived","Late","None",0.142967371839774,0.8140545156049,FALSE
"TNFRSF4","Survived","Late","None",0.141205131447705,0.664150798593861,FALSE
"CRADD","Survived","Late","None",0.139549485492783,0.631205923405575,FALSE
"CD55","Survived","Late","None",0.139461798208723,0.822952888167535,FALSE
"STAT6","Survived","Late","None",-0.138460237927438,0.8140545156049,FALSE
"NOD2","Survived","Late","None",0.137892245082989,0.8140545156049,FALSE
"IL6","Survived","Late","None",0.137132855435997,0.81737185207681,FALSE
"GATA3","Survived","Late","None",-0.134727158240159,0.766173488221322,FALSE
"CD160","Survived","Late","None",0.134416215894697,0.730044778057502,FALSE
"DAXX","Survived","Late","None",-0.134132027828101,0.8140545156049,FALSE
"CXCL6","Survived","Late","None",0.133973702653766,0.730044778057502,FALSE
"GPI","Survived","Late","None",0.132413760622351,0.8140545156049,FALSE
"C14orf166","Survived","Late","None",-0.132396780715231,0.8140545156049,FALSE
"HPRT1","Survived","Late","None",0.131204056730887,0.822952888167535,FALSE
"C8B","Survived","Late","None",-0.131043624109468,0.673704079064289,FALSE
"UBE2L3","Survived","Late","None",0.130475716552199,0.8140545156049,FALSE
"CFH","Survived","Late","None",-0.128999762499758,0.803022286000764,FALSE
"IFNAR2","Survived","Late","None",0.126953226130571,0.8140545156049,FALSE
"ANP32B","Survived","Late","None",0.126439464358334,0.816714568205718,FALSE
"IL4","Survived","Late","None",0.126211891842092,0.833591862875109,FALSE
"KIR3DS1","Survived","Late","None",0.125894090879746,0.834212779685655,FALSE
"IL2RB","Survived","Late","None",-0.124280207911131,0.86100846323427,FALSE
"TBK1","Survived","Late","None",-0.123167165751708,0.824153433403025,FALSE
"C4B","Survived","Late","None",0.122909693170511,0.814196482304157,FALSE
"CD82","Survived","Late","None",0.122620603780121,0.882328881424343,FALSE
"IL1R2","Survived","Late","None",0.122610619663226,0.916337334360306,FALSE
"HSH2D","Survived","Late","None",0.119167615490102,0.834212779685655,FALSE
"SLAMF7","Survived","Late","None",0.11901628166776,0.86100846323427,FALSE
"PTPN2","Survived","Late","None",-0.11660844749413,0.882328881424343,FALSE
"BAX","Survived","Late","None",0.114424773468871,0.8140545156049,FALSE
"TYK2","Survived","Late","None",-0.112471178999971,0.8140545156049,FALSE
"IL27","Survived","Late","None",0.111725479860167,0.784124500911176,FALSE
"C3","Survived","Late","None",0.111611765835922,0.8140545156049,FALSE
"ABCB1","Survived","Late","None",0.111509192618567,0.824153433403025,FALSE
"RUNX1","Survived","Late","None",-0.108668877803585,0.835684984781452,FALSE
"CCR8","Survived","Late","None",0.108317459708059,0.8140545156049,FALSE
"PTGFR","Survived","Late","None",0.107409473684063,0.81737185207681,FALSE
"CCL22","Survived","Late","None",0.106952982798354,0.8140545156049,FALSE
"ELK1","Survived","Late","None",0.105603848539411,0.8140545156049,FALSE
"CXCL12","Survived","Late","None",0.105602049123548,0.8140545156049,FALSE
"IL13RA1","Survived","Late","None",0.104508973065956,0.873594481756903,FALSE
"IL10","Survived","Late","None",0.103005596092093,0.8140545156049,FALSE
"EGR2","Survived","Late","None",-0.101961297808957,0.834212779685655,FALSE
"RAC1","Survived","Late","None",0.100807309450985,0.86100846323427,FALSE
"TBXA2R","Survived","Late","None",0.0990607163718566,0.8140545156049,FALSE
"MASP2","Survived","Late","None",0.0988268095877576,0.8140545156049,FALSE
"GZMK","Survived","Late","None",0.0987497057429909,0.939925350533824,FALSE
"ALAS1","Survived","Late","None",0.0985996758216947,0.86100846323427,FALSE
"CCBP2","Survived","Late","None",0.0976342537321662,0.822952888167535,FALSE
"KIR3DL3","Survived","Late","None",0.097371864953363,0.8140545156049,FALSE
"KIR3DL1","Survived","Late","None",0.0972454183642633,0.81737185207681,FALSE
"B2M","Survived","Late","None",0.0964943546744266,0.8140545156049,FALSE
"PTGER3","Survived","Late","None",0.0964065044806857,0.8140545156049,FALSE
"C1QBP","Survived","Late","None",-0.0961635954628015,0.892643764881928,FALSE
"MEF2BNB","Survived","Late","None",0.0952363317821092,0.8140545156049,FALSE
"LCP2","Survived","Late","None",-0.09502009714212,0.86100846323427,FALSE
"TAL1","Survived","Late","None",0.0931698135964467,0.924905498556224,FALSE
"CCL26","Survived","Late","None",-0.0907867979091925,0.8140545156049,FALSE
"C5","Survived","Late","None",0.0906853946279913,0.814071712729546,FALSE
"TNFRSF18","Survived","Late","None",0.0886000155883062,0.8140545156049,FALSE
"MAPK3","Survived","Late","None",-0.0872872340304749,0.892643764881928,FALSE
"ZAP70","Survived","Late","None",-0.0863885343606814,0.904640003088598,FALSE
"ARG1","Survived","Late","None",0.0862147548892187,0.81737185207681,FALSE
"IL10RB","Survived","Late","None",0.0858143816582988,0.869941008568048,FALSE
"MAP2K1","Survived","Late","None",-0.0843155179113095,0.886028479235232,FALSE
"IRF3","Survived","Late","None",-0.0840932908643133,0.86100846323427,FALSE
"BAD","Survived","Late","None",0.0816274848897329,0.8140545156049,FALSE
"SMPD3","Survived","Late","None",-0.081428510436635,0.824153433403025,FALSE
"TICAM1","Survived","Late","None",0.0798994110858064,0.824153433403025,FALSE
"CCRL1","Survived","Late","None",0.0792583895359513,0.892643764881928,FALSE
"DPP4","Survived","Late","None",0.0791238926236462,0.905626437507337,FALSE
"IL9","Survived","Late","None",0.0786563126255873,0.81737185207681,FALSE
"IRAK1","Survived","Late","None",-0.0773575137651541,0.904640003088598,FALSE
"IL5RA","Survived","Late","None",-0.0764865207075829,0.86100846323427,FALSE
"GFI1","Survived","Late","None",-0.0758892935976698,0.892643764881928,FALSE
"LILRA4","Survived","Late","None",0.0727581073412429,0.86100846323427,FALSE
"CD38","Survived","Late","None",-0.0726069394135465,0.920977938585732,FALSE
"CCL24","Survived","Late","None",-0.0708863642102315,0.822952888167535,FALSE
"C6","Survived","Late","None",-0.0708863642102306,0.824153433403025,FALSE
"CD1B","Survived","Late","None",-0.0708863642102306,0.824153433403025,FALSE
"HAMP","Survived","Late","None",-0.0708863642102306,0.8140545156049,FALSE
"IL1A","Survived","Late","None",-0.0708863642102306,0.8140545156049,FALSE
"IL5","Survived","Late","None",-0.0708863642102306,0.8140545156049,FALSE
"MAP3K9","Survived","Late","None",-0.0708863642102306,0.822952888167535,FALSE
"MAPK11","Survived","Late","None",-0.0708863642102306,0.8140545156049,FALSE
"PDGFA","Survived","Late","None",-0.0708863642102306,0.824153433403025,FALSE
"TNFRSF9","Survived","Late","None",-0.0708863642102306,0.8140545156049,FALSE
"APOE","Survived","Late","None",-0.0708863642102298,0.820438058092233,FALSE
"C1R","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"C1S","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"C8A","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"C8G","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CCL11","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CCL13","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CCL16","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CCL17","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CCL18","Survived","Late","None",-0.0708863642102298,0.822905579506025,FALSE
"CD207","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CD276","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CD3EAP","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CD70","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"CRP","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"FEZ1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"GNGT1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"IL12A","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"IL17F","Survived","Late","None",-0.0708863642102298,0.824153433403025,FALSE
"IL19","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"IL20","Survived","Late","None",-0.0708863642102298,0.824153433403025,FALSE
"KLRG2","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"KNG1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"LILRB5","Survived","Late","None",-0.0708863642102298,0.833591862875109,FALSE
"LIMK1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"LTK","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"MASP1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"MPPED1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"MUC1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"MYL2","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"NFATC4","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"NOS2","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"PLA2G2E","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"PTGER1","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"RRAD","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"SYT17","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"TGFB3","Survived","Late","None",-0.0708863642102298,0.816991030813704,FALSE
"TLR7","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"TNFRSF11A","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"TREM2","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"VTN","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"ZBTB16","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"ZNF205","Survived","Late","None",-0.0708863642102298,0.8140545156049,FALSE
"AGER","Survived","Late","None",-0.0708863642102289,0.8140545156049,FALSE
"CXCL13","Survived","Late","None",-0.0708863642102289,0.8140545156049,FALSE
"EBI3","Survived","Late","None",-0.0708863642102289,0.820438058092233,FALSE
"FLT1","Survived","Late","None",-0.0708863642102289,0.8140545156049,FALSE
"IL23R","Survived","Late","None",-0.0708863642102289,0.8140545156049,FALSE
"LAMP3","Survived","Late","None",-0.0708863642102289,0.86100846323427,FALSE
"OXER1","Survived","Late","None",-0.0708863642102289,0.824153433403025,FALSE
"IRGM","Survived","Late","None",0.0707048412503344,0.835723490962316,FALSE
"IFNA2","Survived","Late","None",0.0677648495417316,0.834212779685655,FALSE
"MAP4K4","Survived","Late","None",-0.0666508353019637,0.929205213560545,FALSE
"TNFSF11","Survived","Late","None",-0.0641340057399731,0.834212779685655,FALSE
"CD14","Survived","Late","None",-0.0625410102311648,0.955505674525937,FALSE
"CD80","Survived","Late","None",-0.0621615919174037,0.834212779685655,FALSE
"LAIR2","Survived","Late","None",0.0596308606920788,0.878022830281954,FALSE
"LTA","Survived","Late","None",-0.059419295088091,0.834212779685655,FALSE
"IL23A","Survived","Late","None",-0.0582103393698734,0.86100846323427,FALSE
"BTK","Survived","Late","None",0.0575429815227713,0.944607854048366,FALSE
"LILRB3","Survived","Late","None",-0.0566132811702342,0.955202215351035,FALSE
"NFKB2","Survived","Late","None",0.0553097090517287,0.892643764881928,FALSE
"CD209","Survived","Late","None",0.0542932142018513,0.882328881424343,FALSE
"CCL5","Survived","Late","None",0.0535550499846345,0.960036284524515,FALSE
"PLA2G2A","Survived","Late","None",0.0529627333813387,0.892643764881928,FALSE
"RORC","Survived","Late","None",0.0529627333813387,0.892990405176072,FALSE
"TIGIT","Survived","Late","None",0.0525470826094274,0.95769855543003,FALSE
"ALOX12","Survived","Late","None",-0.0523692162532736,0.86100846323427,FALSE
"PPIA","Survived","Late","None",0.0514135878320534,0.892643764881928,FALSE
"CXCL5","Survived","Late","None",0.0507004374117566,0.903529844397249,FALSE
"LTB4R2","Survived","Late","None",-0.0487155809240329,0.924905498556224,FALSE
"CCL8","Survived","Late","None",0.0483304317240441,0.924905498556224,FALSE
"FCGR3","Survived","Late","None",0.0480068749605174,0.960036284524515,FALSE
"CXCR1","Survived","Late","None",-0.0461443448832011,0.960036284524515,FALSE
"IL28A","Survived","Late","None",-0.0439762746535743,0.892547572297155,FALSE
"IKBKAP","Survived","Late","None",0.041322040336305,0.98967391375202,FALSE
"IL3","Survived","Late","None",0.0408578338404642,0.924905498556224,FALSE
"MMP3","Survived","Late","None",0.0408578338404642,0.923195643163074,FALSE
"MSR1","Survived","Late","None",-0.0396151213043261,0.924905498556224,FALSE
"LGALS3","Survived","Late","None",0.0386042500351849,0.955202215351035,FALSE
"IL13","Survived","Late","None",-0.0385570263886246,0.924905498556224,FALSE
"PIGR","Survived","Late","None",-0.0385570263886246,0.921018911454002,FALSE
"CSF3","Survived","Late","None",-0.0385570263886237,0.90870030464457,FALSE
"PPARG","Survived","Late","None",0.0382492104069989,0.939925350533824,FALSE
"GUSB","Survived","Late","None",0.0360786093776655,0.957744142431721,FALSE
"FADD","Survived","Late","None",-0.0357277589854768,0.960036284524515,FALSE
"FASLG","Survived","Late","None",-0.0354393749591289,0.955202215351035,FALSE
"PSMD7","Survived","Late","None",0.0353610410296561,0.963470903396019,FALSE
"ICAM3","Survived","Late","None",0.0347532923967666,0.979713804874054,FALSE
"TNFSF18","Survived","Late","None",0.0343584148145437,0.960036284524515,FALSE
"FOXJ1","Survived","Late","None",-0.0333952866088989,0.924905498556224,FALSE
"PIK3C2G","Survived","Late","None",-0.033395286608898,0.939925350533824,FALSE
"ATG12","Survived","Late","None",0.0333654281885369,0.955202215351035,FALSE
"IL22RA2","Survived","Late","None",0.0328804591999399,0.954907391038128,FALSE
"IL26","Survived","Late","None",0.0328804591999399,0.94939984165677,FALSE
"FOXP3","Survived","Late","None",-0.0326299394045186,0.939560559125835,FALSE
"MCL1","Survived","Late","None",0.0317761629888764,0.960036284524515,FALSE
"AIRE","Survived","Late","None",0.0300923259701857,0.939925350533824,FALSE
"CCL1","Survived","Late","None",0.0300923259701857,0.955202215351035,FALSE
"CD1E","Survived","Late","None",0.0300923259701857,0.95769855543003,FALSE
"CD69","Survived","Late","None",-0.029483571794044,0.960036284524515,FALSE
"C7","Survived","Late","None",-0.0284274394276505,0.94278924635813,FALSE
"TUBB","Survived","Late","None",0.0268898144843419,0.98616985859539,FALSE
"PRDM1","Survived","Late","None",-0.0263324024033658,0.979713804874054,FALSE
"MAPKAPK2","Survived","Late","None",0.0244352838096873,0.984854694607495,FALSE
"CDH5","Survived","Late","None",0.0242681586985745,0.960036284524515,FALSE
"HSD11B1","Survived","Late","None",0.0242681586985745,0.960036284524515,FALSE
"IL17B","Survived","Late","None",-0.0237076898064306,0.95769855543003,FALSE
"CXCL2","Survived","Late","None",-0.0237076898064297,0.960036284524515,FALSE
"IL17A","Survived","Late","None",-0.0237076898064297,0.960036284524515,FALSE
"NEFL","Survived","Late","None",-0.0237076898064297,0.960036284524515,FALSE
"CD8B","Survived","Late","None",-0.0233629123712582,0.993311399863885,FALSE
"CD53","Survived","Late","None",-0.0227681295105615,0.968687767167001,FALSE
"DEFB103A","Survived","Late","None",-0.0223828873342198,0.958429095135997,FALSE
"IGF2R","Survived","Late","None",0.0218154123278786,0.98967391375202,FALSE
"IDO2","Survived","Late","None",-0.0212554184080984,0.982940114456364,FALSE
"RIPK1","Survived","Late","None",-0.0204362620682375,0.98967391375202,FALSE
"CXCL1","Survived","Late","None",-0.0191815370390476,0.961178373444106,FALSE
"TNFRSF8","Survived","Late","None",-0.0191631128348435,0.961178373444106,FALSE
"LILRA1","Survived","Late","None",0.0182726997071878,0.994829668227093,FALSE
"ICAM5","Survived","Late","None",0.0181363003221389,0.966646393474544,FALSE
"RHOA","Survived","Late","None",0.0177712369209164,0.982857065067198,FALSE
"HRAS","Survived","Late","None",-0.0150766597601404,0.982940114456364,FALSE
"CCL21","Survived","Late","None",0.0149096944273621,0.993311399863885,FALSE
"CX3CL1","Survived","Late","None",-0.0148345658150175,0.979198343440137,FALSE
"EDNRB","Survived","Late","None",-0.0148345658150175,0.979198343440137,FALSE
"TLR6","Survived","Late","None",0.0143986052484557,0.993311399863885,FALSE
"LILRB4","Survived","Late","None",0.0122494887269431,0.98967391375202,FALSE
"CSF2","Survived","Late","None",0.0116109480797881,0.98967391375202,FALSE
"IL22","Survived","Late","None",0.0116109480797872,0.98967391375202,FALSE
"SELE","Survived","Late","None",0.0116109480797872,0.98967391375202,FALSE
"NOTCH1","Survived","Late","None",0.0116030995772221,0.993311399863885,FALSE
"TRAF2","Survived","Late","None",0.0106784046541843,0.993311399863885,FALSE
"FUT5","Survived","Late","None",-0.0106206628948682,0.98967391375202,FALSE
"IRAK2","Survived","Late","None",-0.00863924047611153,0.994829668227093,FALSE
"GNAS","Survived","Late","None",0.00836599583822917,0.993311399863885,FALSE
"CD34","Survived","Late","None",0.00820955960429171,0.993311399863885,FALSE
"IL28B","Survived","Late","None",0.00820955960429171,0.993311399863885,FALSE
"NT5E","Survived","Late","None",0.00820955960429171,0.993311399863885,FALSE
"NCR1","Survived","Late","None",-0.00796799469401144,0.994829668227093,FALSE
"IL1B","Survived","Late","None",-0.007475205968559,0.995273593215729,FALSE
"PDCD2","Survived","Late","None",-0.00698839778553051,0.995190875504903,FALSE
"ATG7","Survived","Late","None",-0.00694386571568906,0.995190875504903,FALSE
"AREG","Survived","Late","None",-0.00659345431918634,0.993311399863885,FALSE
"MAFK","Survived","Late","None",-0.00659345431918634,0.993311399863885,FALSE
"B3GAT1","Survived","Late","None",-0.00659345431918545,0.993311399863885,FALSE
"NFATC1","Survived","Late","None",-0.00513709280400665,0.995273593215729,FALSE
"IFNA4","Survived","Late","None",0.00469903509773673,0.995190875504903,FALSE
"MAVS","Survived","Late","None",-0.002708700177533,0.995273593215729,FALSE
"RAG2","Survived","Late","None",-0.00270870017753211,0.995273593215729,FALSE
"CCR10","Survived","Late","None",-0.00270870017753122,0.995273593215729,FALSE
"IL11","Survived","Late","None",-0.00270870017753122,0.995273593215729,FALSE
"PRKCD","Survived","Late","None",0.00208046242590676,0.995273593215729,FALSE
"TPSAB1","Survived","Late","None",-0.00200616278508914,0.995273593215729,FALSE
"ITGAE","Survived","Late","None",0.00104320800763347,0.995273593215729,FALSE
"LIF","Survived","Late","None",0.00104320800763347,0.995273593215729,FALSE
"IFNA1/13","Survived","Late","None",0.00104320800763258,0.995273593215729,FALSE
